user_id,purchase_id
1416,542415163775
1416,446911798964
1416,852881541239
1416,674760522857
1417,406709213467
1418,486556245691
1418,891409728678
1418,200789120629
1418,505377253419
1418,976088326328
1418,991874787540
1418,227950879497
1418,627055997697
1419,218126057461
1419,717892394680
1419,488436454329
1419,323065603339
1420,589856679616
1420,552849989360
1420,179974891832
1420,816154205203
1420,338092986040
1420,509959637556
1420,751880275351
1421,923422445312
1421,408678452946
1422,987480336223
1422,149807387426
1424,436338104602
1424,381692296414
1424,747209970192
1424,834947303756
1424,419972494271
1425,713795285734
1425,266721172446
1425,179894424715
1425,448249532010
1425,773885552392
1425,687516518693
1425,783079254028
1426,245613326146
1426,335569508240
1426,666647974835
1426,873105075371
1426,416423802633
1426,506641831723
1430,614427891621
1430,959386417627
1432,324933095772
1432,508883535874
1432,433726670988
1432,312451449917
1432,816847532715
1432,145898245925
1432,997140458040
1432,589524671949
1432,274582093593
1433,842403572957
1433,720702116924
1433,247132046858
1434,909992311803
1434,907285146308
1434,771499630484
1434,871718611613
1434,523967100691
1434,462581140822
1434,686494924549
1435,957449029366
1435,819748867114
1435,625946035283
1435,279611460927
1435,903006788966
1435,840188710295
1436,145802609707
1436,619031457197
1437,277457449166
1437,115573179995
1439,796240368296
1439,834664242901
1439,508532515302
1439,421913048685
1439,357859982956
1439,519091479328
1439,489221591557
1440,395352060061
1440,998499582290
1440,512111264421
1440,244873841596
1440,931342019769
1440,823172479670
1440,528062032668
1441,475632916427
1441,712396901210
1441,159007681628
1441,808235132440
1441,487263664561
1441,563137035462
1441,931471516554
1442,108368651029
1442,228863410126
1442,127698578273
1442,203786452711
1442,870715864000
1442,193563377321
1444,815494566818
1444,213799343068
1444,466227963785
1444,431616698623
1444,100189764787
1445,373411330991
1445,611432772702
1445,932316155942
1445,807013467440
1446,118555544026
1446,621808488976
1446,349855691092
1446,241695407231
1446,305102799468
1446,284854796329
1446,934053439381
1446,137549662527
1446,284804135139
1446,215789532017
1448,426313476740
1448,980273272756
1448,977720782370
1448,133625954003
1449,369335228318
1449,689436237225
1449,655106904605
1449,966826594218
1449,740934652795
1449,306835577790
1449,799207479903
1450,660549895575
1450,448667240331
1451,460862642246
1451,412781195125
1451,986346248803
1451,936626478971
1451,986624807131
1451,919964021446
1451,732452471495
1451,524255235698
1453,775953386364
1454,584493675757
1455,903622454534
1455,966816999796
1455,599622345699
1455,653422288528
1456,483093117282
1456,450818174594
1456,432751208973
1457,467721692252
1457,770377881164
1457,226999611255
1457,282566381144
1457,686445984267
1457,853356111251
1458,919754317659
1458,941222632634
1458,352024832482
1458,942944518188
1458,331086652334
1459,834762401681
1460,431299424210
1460,876954927093
1460,635344791063
1460,658458309190
1461,889574007009
1461,934051420209
1461,533912516319
1462,798110586326
1462,208293267636
1462,481413721241
1462,553461865278
1462,132450459213
1463,718152698348
1463,396269375527
1463,476303111331
1466,745090539232
1466,489334982163
1466,300440380200
1466,290208975207
1466,426695919438
1467,208352926535
1467,306896296737
1468,104407936402
1468,964816619617
1468,874949067998
1468,744479940094
1469,499901100403
1469,735111174266
1469,510343752274
1469,961569373972
1469,914392296708
1469,769819139906
1471,473050007656
1471,465584140413
1471,484059424477
1471,826427418421
1471,347084698788
1471,637901648456
1471,393466044258
1471,418190477304
1473,697555281471
1473,922989746734
1473,491336087465
1473,541820959616
1473,757948913082
1474,896797139884
1474,204815195201
1475,555598079580
1475,341645447399
1475,713347173318
1475,829491324761
1475,786311064417
1475,279002444481
1475,531356136058
1476,568526958046
1476,651233378824
1477,273856368139
1477,285687812855
1478,117481951910
1478,698313750247
1478,920986051711
1478,702507135507
1478,345029068132
1478,527558214614
1478,164721762111
1478,572135225928
1478,547869975022
1478,319105877051
1479,964115709794
1479,275124504056
1479,311401813237
1479,354314585556
1479,323776437084
1479,378020136256
1479,617251119507
1480,185104463693
1480,573493876656
1480,908467247370
1480,223838843528
1480,831867628915
1481,468511507121
1481,443027418874
1481,915766410809
1481,836249607757
1481,230046856476
1481,990440879019
1482,647345667851
1482,775803110264
1482,902056179317
1482,282900412625
1482,304937634550
1482,927746540062
1482,477988344853
1483,332637723760
1483,251438523702
1483,839303760825
1483,427070989278
1483,226791102787
1483,271084746375
1484,704535282846
1484,671054274847
1484,729027716591
1485,876510748048
1485,908169631822
1486,166931016395
1486,479355243654
1486,795750187828
1486,293413099343
1486,351304518681
1486,988201330664
1486,689470933738
1488,652713048793
1488,395529551246
1488,399906761607
1488,758284119807
1488,124528340981
1490,603662896167
1491,258229769792
1491,530675273897
1491,489564706546
1492,566362001757
1492,453875690384
1492,716152237027
1492,214534726686
1492,499767731074
1492,670851299466
1492,355309339508
1492,192025229062
1493,713492049296
1493,957284105736
1493,879239463683
1494,158556283159
1494,367876968413
1494,469299453206
1495,723581076170
1495,685040888620
1496,923230541551
1496,598903365647
1496,105122185544
1496,609066248443
1496,121360037121
1496,333922639453
1496,774659269290
1497,239228222072
1497,140564646642
1497,832707681196
1497,165214292526
1498,185737901274
1498,155996194534
1498,881216926791
1498,433389680753
1498,169798330888
1498,213475850098
1498,239659694476
1499,527332257167
1499,140031141086
1499,267844511096
1499,106462731205
1499,188268733948
1499,322017463452
1500,776697880101
1500,663901270064
1500,129442246815
1500,646366841339
1501,368597925361
1501,645373153967
1501,111816290260
1501,710515739203
1501,790532461202
1501,953597831693
1501,334511599438
1502,130728724118
1502,521354223784
1502,541667767872
1502,927457639854
1502,588444882363
1502,219566644735
1502,566515368366
1503,876786657703
1503,864064346482
1503,956007619799
1505,567987874298
1505,272861634115
1505,474524205753
1505,799666784819
1505,657400085609
1505,149463692400
1505,783207950593
1506,994758308751
1506,476808136448
1506,776846234782
1506,358889055355
1506,535788354203
1506,735671067856
1507,395152108541
1507,780985230464
1508,584046371225
1508,245116794535
1508,375997718908
1508,299745772963
1508,219387070412
1508,919067381607
1508,454472231556
1509,935062581728
1510,579494981305
1510,402553920613
1510,391569575242
1510,443046639566
1510,317406503509
1510,792776199319
1510,335759107487
1510,233694948513
1510,987296606849
1511,211486651395
1511,363981193800
1511,319056163906
1511,346979376665
1512,154911440183
1512,272947252245
1513,215198258417
1514,607965394509
1514,227273065751
1514,784240291109
1515,269114340420
1515,649364436150
1515,225776282232
1515,610349794608
1515,122634834225
1515,120413304833
1516,322053350403
1516,506297047917
1516,110344734348
1516,665274151584
1516,662931353576
1516,159094844023
1516,988462722894
1516,966554741101
1516,107848301249
1516,590088564172
1518,714733920432
1518,911375046804
1520,392101795712
1520,175334188217
1520,459836141915
1520,628067503481
1520,359497854436
1520,945537413859
1520,829136886622
1520,848698003640
1520,659073035872
1521,455995516918
1521,198537881846
1521,343752284063
1521,371719484174
1522,319939040488
1522,918304142783
1522,808652483527
1522,257098363772
1524,797346231246
1524,776831493151
1524,670819408692
1524,761795098337
1524,556656699237
1524,295105450193
1524,687720304291
1524,519546251966
1526,360884452860
1526,508835463743
1526,290697005504
1526,264638053655
1526,786627094527
1527,327085838806
1527,489315268922
1527,626211279204
1527,752088077743
1527,429499227836
1527,669948494312
1527,722161600171
1527,262665841783
1527,939765936541
1528,118429994708
1528,467814585058
1528,121613255485
1529,767157567758
1529,317574745750
1529,365581604611
1529,380385079250
1529,295158099789
1529,579665014988
1529,679220755468
1532,199976704741
1533,569261573515
1533,549877949511
1533,302462072861
1533,550410598381
1533,115903982925
1533,853086345607
1535,412487474727
1535,353872353562
1535,683833759607
1535,297200839552
1535,315628780864
1535,330652481253
1536,563277964326
1536,601374868685
1536,682595907150
1536,672441636988
1536,761698728782
1536,170475093459
1536,382966175950
1537,315343568402
1537,506717326857
1537,278672445146
1537,460360785911
1537,872924979418
1538,681920855885
1538,184895241488
1538,108593933740
1539,921336196896
1539,833819685967
1539,637370412114
1539,329952990408
1539,564121238709
1539,474701907766
1539,572874256540
1540,592916394374
1540,138695252579
1540,640700380246
1540,330232573392
1541,169746876534
1541,431539406705
1541,521390334071
1541,948492261606
1541,300167237567
1541,855915054582
1541,808021728861
1542,642756387636
1542,141126077523
1542,728328895755
1542,468687070334
1542,988232733178
1543,716777783883
1543,605173282453
1543,324012617739
1544,288819178685
1544,852054005948
1546,929299446785
1546,224857151233
1546,230023840398
1546,263985879385
1547,332610647267
1547,241098702726
1548,293011958762
1548,371548461575
1548,496894995479
1548,125214779789
1548,561118946502
1548,780176964197
1549,609599833965
1550,287313553832
1551,649117726905
1552,118758791313
1552,621203350277
1552,158558138279
1552,723373620494
1553,832287843197
1553,183657387891
1553,213319893194
1553,776475949778
1554,778473973833
1554,696922377906
1554,697218626776
1555,752343069577
1555,789881389712
1555,824686895745
1555,323813704142
1555,534770166812
1556,249916554976
1556,224368743311
1556,146455503510
1556,497577236820
1557,932452956302
1557,967230904200
1557,678247767010
1558,994154880797
1558,596879349994
1558,705718566632
1558,150276776345
1558,316736388354
1558,869089750014
1559,877294646372
1559,681733029420
1559,418185427755
1559,833107911944
1559,913601748698
1559,649428132297
1560,783630442795
1560,982579590902
1560,234184021706
1560,679154170038
1560,916698456317
1560,228986232591
1560,650179708424
1562,546445356908
1563,436925744089
1563,870717343423
1563,167385849943
1563,442464914056
1563,304281199891
1563,843126871860
1563,392224496380
1564,192542262565
1565,823206075555
1566,828848058373
1566,955863935257
1566,569391128450
1567,938350564194
1567,545196323022
1567,672173960381
1567,536118148299
1567,515025239695
1568,860123309746
1568,384122599304
1568,994673787868
1569,631939378139
1569,688584975194
1569,983954629129
1569,487071206955
1569,487785179473
1570,448348827785
1570,506323487958
1570,805130022947
1571,302841017724
1571,358927908457
1571,897560414854
1572,587712093184
1572,864764620829
1572,427315600788
1572,916199914547
1572,259334076428
1573,741785166434
1573,959807613545
1573,914877339322
1573,988623064614
1573,424558714462
1574,864015361125
1574,171086900783
1574,554665049988
1574,865344488045
1575,199207855817
1575,886790547544
1575,800722947077
1575,665865052539
1576,333403688805
1576,225250989841
1576,955650036433
1576,920864104438
1576,971673402126
1576,328572183765
1576,133060927037
1576,576777865225
1577,926467917489
1577,230707499987
1577,194386512827
1578,620725884304
1578,233878843735
1578,342524596606
1579,616680745484
1580,591329998977
1581,293442012149
1581,620014093669
1582,324973204971
1583,391089849388
1583,273799286112
1583,796975488257
1583,759708987701
1584,594702717658
1586,627112104248
1586,335892744542
1587,815890141117
1587,365428456655
1587,178914796777
1588,144635437864
1588,221273566357
1590,836824540455
1590,583776134596
1590,730085217522
1590,834275150109
1590,189955721155
1590,368075196960
1591,955980450247
1591,618592313357
1591,638495116348
1591,768238572840
1592,233642234390
1592,634645422789
1592,740822777656
1592,439144595479
1592,771083816399
1593,258371564290
1593,521610335191
1593,513089311739
1593,320835265979
1593,607449491005
1594,509494793501
1594,760058486800
1594,742943716221
1594,178541726757
1594,933699034146
1594,363394536179
1594,447701296451
1596,521189226006
1596,876448957042
1597,758156382434
1597,705430942362
1597,110736019455
1597,896241065202
1597,126126040473
1598,121106065991
1598,699682956114
1599,984663623970
1599,288546961080
1599,507583363985
1599,248274135555
1600,806481812565
1600,578309749776
1600,425840348441
1601,695096663035
1601,273621111200
1601,605720630318
1601,506128594186
1601,824839836122
1602,206748220284
1602,417096514533
1603,532316205461
1603,338987052995
1603,671598093580
1603,291107566054
1604,616751592526
1604,195028213430
1604,120100840849
1604,820578849665
1604,473582989450
1605,972085638100
1605,311649282614
1605,439147490372
1605,629401971793
1605,500007148513
1605,342347708034
1605,968211222973
1605,451080661211
1606,241597839419
1606,241356958592
1606,624084467323
1606,157203361117
1606,636354980015
1606,447455051756
1606,701329984963
1606,439674496542
1606,145056746630
1606,805104727793
1607,995427921472
1607,837950313723
1607,360435803814
1607,395227717575
1607,810807509808
1607,531946079846
1607,591796802087
1609,904933804021
1609,675797271977
1609,162537195900
1609,671848467254
1611,553093604148
1611,855111987967
1613,575758411181
1613,361158040073
1613,184025566549
1613,903205902949
1613,131367813123
1613,542635715418
1614,228056890268
1614,468971364736
1614,443476340508
1614,910225096569
1614,385503184326
1614,676902572819
1616,175810488026
1616,960252781491
1616,656419316928
1616,589877435452
1616,836077023344
1616,155867703571
1617,663733943351
1617,178500761996
1617,240919538904
1617,808759606851
1617,302802368672
1618,169051704238
1618,612247400838
1618,296225282032
1618,513706917481
1618,845183893286
1618,910910406857
1618,304818391710
1618,632345475346
1618,876586945225
1618,367255787450
1619,146880588451
1619,757099465731
1619,828380781000
1619,439520999385
1619,202577107904
1619,521818985675
1620,539955768731
1620,789460915869
1620,103325014617
1620,956203911216
1620,581955529896
1620,185933451423
1621,750107521157
1621,203456229757
1623,881227638520
1624,953800977072
1624,616914380511
1624,927846316619
1624,547817398888
1624,306342150604
1624,102048909460
1624,512389585732
1625,204902443496
1626,199670502797
1626,582548601790
1626,203433115078
1626,767928253186
1626,545460007820
1626,598342406667
1626,506057832200
1627,266370396833
1627,284608762365
1627,587600846578
1628,126117123724
1628,793921886220
1628,521951926039
1630,754040719700
1630,281843688848
1630,688650675733
1630,220757877044
1630,499134738737
1632,984507301656
1632,582141281889
1632,291278516612
1633,418295047214
1633,667184186664
1633,548284799698
1633,122535567789
1633,992440429720
1634,894653630242
1634,785175175307
1634,215870471372
1634,723837098256
1634,447423497370
1634,722785789556
1634,653328482043
1634,702845317806
1634,128654629657
1635,246513054442
1635,381381773576
1635,818335587362
1636,563423762743
1636,603075898436
1636,447360178038
1636,126484666138
1636,748443669770
1638,619152137615
1640,876614215212
1640,904536254689
1640,921456200405
1640,493092382050
1640,317214978940
1640,720025548179
1640,615239343470
1641,636695625465
1641,612014881626
1641,578328121896
1641,858818110287
1641,203752510609
1641,861036379843
1642,975890314818
1642,489188785015
1642,554324573654
1642,321297497317
1643,218660694765
1643,511435504782
1644,455364097152
1644,789714769252
1645,204706468704
1645,585899158099
1646,156285796080
1646,881482881612
1646,823520133767
1646,485451318312
1647,269429313586
1647,490021225174
1647,949985081784
1647,557411326364
1647,204280817620
1647,440510052095
1647,374128993722
1647,996865601120
1649,562484175511
1649,129368478686
1649,270700220163
1649,133006114421
1649,673467461525
1649,204819352561
1650,563252016934
1650,176671051635
1650,256182466354
1650,895639713186
1650,712916640589
1650,708982298250
1651,678739757481
1651,508423512158
1651,629838685738
1651,297787614284
1651,595406559905
1652,255159670147
1653,122499443954
1653,998642728170
1653,789756084152
1654,119160657629
1655,389144046394
1655,835378370025
1655,798768933617
1655,470327799982
1655,804917622956
1655,577266340969
1655,164902614450
1656,332403718456
1657,309052376130
1658,389759337709
1659,594849103771
1659,782856994999
1659,439853454794
1659,564001015150
1659,588294464965
1659,974703543146
1659,713238193544
1661,415574593500
1661,342754510147
1661,563343250868
1661,810435022124
1661,597904268381
1661,111168039771
1661,564216840165
1662,558846940345
1662,104070264727
1662,774223640467
1662,939843199785
1662,845268765400
1662,981665345793
1662,582731564514
1664,910189588991
1664,329017720057
1664,183445382275
1664,457720675716
1665,953351060197
1665,493474080840
1665,734216161109
1666,851699221560
1666,106634401533
1666,555248621156
1666,884652622639
1666,382096857325
1666,130910206462
1666,412273396609
1667,609299040752
1667,689624181569
1667,494214589718
1667,780646392546
1668,160188816353
1668,628922649238
1668,305039096395
1668,204778817664
1668,558659674745
1668,891821888657
1668,126336544812
1668,792184433224
1669,258445277100
1669,555233171205
1669,489466263277
1669,679487813430
1669,233631225013
1669,586427142928
1669,805518263804
1670,550925224210
1670,851162091390
1670,513637647242
1672,580329410404
1672,661592942003
1672,356174591651
1674,820226032141
1674,339893893995
1676,380976897692
1676,230364634163
1676,930652616226
1676,902590544776
1676,767749167293
1676,764391594908
1676,547164301645
1677,199194595525
1677,704309916937
1677,177748962014
1677,402957763528
1677,105522056974
1677,524098814179
1678,981106640908
1678,372190944880
1678,729361731916
1678,445724822077
1678,925349667034
1678,882209979132
1678,711521811240
1678,158715569573
1679,277495880463
1680,886482458107
1681,142493113204
1681,870125372799
1682,847950478147
1682,815568116696
1682,386944814076
1682,292898121926
1682,587819544006
1682,908823060667
1682,236847674892
1682,318010837656
1682,919569272974
1682,559859452799
1684,685942599246
1684,662115572363
1684,433444090670
1684,866428355151
1685,368786255482
1685,893499710068
1686,447666744917
1686,697074349050
1686,256641768189
1686,398350483809
1686,347104964842
1686,367055584850
1686,217713201026
1686,637173205484
1686,477336521810
1686,130349649516
1687,323690448004
1688,531176099120
1689,445023488958
1689,371198319801
1689,710311158625
1690,483743379282
1690,400087223029
1691,711794652901
1691,757770380301
1691,411875707440
1691,119897721101
1692,236553921873
1692,370168669365
1692,293715805875
1692,983120652520
1693,388750246433
1693,422543276000
1693,986518969985
1693,873199067191
1693,729770749036
1694,235738745676
1694,549446894536
1695,998122872276
1695,578655016086
1695,195968502551
1695,490737577517
1696,527923957364
1696,930799819555
1698,181499640077
1698,626465113708
1698,813328190418
1698,844344409552
1698,251423028595
1698,339209391264
1698,359069788380
1699,790503384395
1699,259852281578
1699,970569272451
1699,297115708390
1699,745020000457
1699,373953394711
1699,647240275289
1700,857242725032
1700,279520533867
1700,430553251327
1700,356557720644
1700,269153390192
1700,909579263021
1701,493712267095
1702,404704278651
1702,797242624887
1702,502044048064
1702,700201820812
1702,868987013759
1702,853143786148
1702,572437789627
1703,135526295895
1703,210500755727
1703,299514583423
1704,817765120975
1704,423549157905
1704,109908942656
1704,431809906982
1705,821346271053
1706,586854213887
1706,737079715204
1706,651507700696
1707,712224955101
1707,151735508119
1707,905573502251
1707,123859771246
1708,279823939502
1708,237667167409
1709,929326270022
1709,823190015998
1709,309481025055
1709,783883327114
1709,676146413918
1709,581179089107
1709,765137713089
1711,465337652457
1711,478238816073
1711,839507875348
1711,857713319357
1711,188920388791
1712,813477133418
1712,469401890190
1712,121981445825
1713,777927075667
1713,559271349728
1713,157477260931
1715,232151026232
1716,466671291314
1716,319478446180
1716,526103795503
1716,753552673363
1716,354602193546
1716,229957534002
1717,901829849515
1717,127841513226
1717,381734362130
1717,249230573356
1717,592850889663
1717,302617765602
1717,332465976814
1718,579455450845
1718,221517726546
1719,657171422166
1719,314909886192
1719,584950458689
1719,390306504023
1719,116137233300
1719,608861817340
1719,973986243472
1719,794910872533
1719,297841827556
1720,313879121872
1720,135227310620
1721,529559963738
1721,971190310416
1721,255857863610
1721,804902994111
1721,988991573105
1721,634789660517
1721,457164121947
1722,510489818154
1722,624254544689
1722,575400721804
1722,250940382768
1722,296591892103
1722,671138169466
1724,504909048662
1724,840813476741
1724,464863629638
1724,846518726668
1724,104896001759
1724,484132320071
1724,460069453522
1725,987227360126
1725,857772125386
1725,249831565594
1725,833936553886
1726,442672301894
1726,511450775771
1726,329542162538
1726,287008629836
1726,811820456857
1726,539491535637
1726,501143750772
1726,898216939468
1727,801192674011
1727,436641135162
1727,174879920582
1727,566080639407
1727,101828640486
1727,261743583224
1728,762451896498
1728,857614043415
1728,504553256765
1728,423789978165
1729,674463500439
1729,330208677266
1729,249679402435
1729,936940408961
1729,459338711449
1729,836575053159
1730,462021811022
1730,416102805863
1730,550708922726
1730,469385168467
1730,328321051069
1730,749155318218
1730,799997895491
1731,628035259772
1731,672008477078
1731,627287385903
1731,878479815765
1731,799365276550
1731,825569189398
1731,706832190925
1731,242421262500
1731,839856045689
1733,650330795352
1733,885463914042
1733,518459303285
1733,461261430621
1733,905875825833
1733,430081298523
1733,683389564349
1734,878187735004
1734,269593273798
1734,684522566631
1735,359126025945
1736,267164558759
1736,594090496548
1736,206988936164
1736,797043176995
1736,175289382087
1738,911532492732
1739,572073905914
1739,826814001568
1739,374572310250
1739,311222077841
1739,479904791432
1739,787470130664
1739,373336682352
1740,493811906970
1740,897460358756
1740,553077786538
1740,892459461481
1740,582545714228
1740,821055770701
1740,717281129590
1740,179991016797
1740,428914561013
1742,524957816446
1742,503161881928
1742,764394764224
1742,995668734471
1743,768234985253
1743,861665916618
1743,667768729786
1743,749913208987
1743,847802969584
1743,824936846982
1743,686622607389
1743,569013727719
1743,256522363423
1744,454347491735
1744,543429208114
1744,915340638949
1744,967178355442
1744,283328447086
1745,593409688754
1746,113948588651
1746,575045835651
1746,955357206793
1746,848035060300
1747,116263999706
1747,711588539106
1747,840415172894
1747,229080979333
1747,197317301792
1748,108792298877
1748,458661109187
1749,133791677392
1749,978672971397
1749,665007595027
1749,312953303010
1749,458885924813
1750,559832667244
1750,763561847873
1750,785002006022
1750,571788890686
1750,649433952938
1750,193997597572
1751,728116215747
1751,303221138470
1752,713232284372
1752,661824426142
1752,315071405604
1752,685349258359
1752,376583875503
1753,208815163019
1753,783095832314
1753,993038230598
1753,437929596170
1753,719252198120
1754,983019712943
1754,165394034595
1754,852286054191
1754,192503198193
1756,502602011066
1756,997328330904
1756,745274504791
1756,744880385272
1757,411247351907
1757,861726804364
1758,802833471655
1758,208119677218
1758,249792277070
1758,271214719858
1759,447955114241
1759,201089703496
1759,405556911298
1759,727614963686
1759,720084001346
1759,748105356856
1759,953199114203
1760,948413655557
1760,745729941046
1761,983852108225
1761,351966556441
1761,936503331871
1761,233728973072
1762,126129790986
1763,951798066418
1763,117344698058
1763,384143314015
1763,439250109560
1763,868664484903
1763,766549007233
1763,171247561763
1764,282767807703
1764,899399426050
1764,746111426614
1764,241570721841
1764,615843695376
1764,384338071645
1765,431475723188
1765,983496230226
1765,445610872271
1765,448533584362
1765,893387109353
1765,672479046011
1766,970426889017
1766,945314141903
1766,532468298553
1767,566015724065
1767,240994360478
1767,924026061947
1767,330367214016
1767,220141568528
1770,624176492708
1770,366194270825
1770,484508072380
1770,964554526614
1770,259629962866
1770,461191558474
1770,308928731571
1772,569360050506
1772,583808121150
1772,278171649971
1772,558906245152
1772,345945043520
1773,576515849380
1773,995417775372
1773,111816379738
1773,968613900253
1773,919718023688
1773,592789524701
1773,783141403372
1773,843410326861
1774,376997927502
1774,808492785717
1774,415922241170
1774,229413825190
1774,258173092423
1774,742111807624
1775,505789754535
1775,687149757014
1775,696966424516
1775,280190794140
1775,928778146480
1775,987402446713
1776,897123782013
1776,757130635121
1776,375793236160
1776,762199435770
1778,630369960031
1778,519126243918
1778,412091013845
1778,642599551331
1778,439359602460
1778,298677079457
1778,220887537652
1779,322081994106
1779,817658259415
1779,750288867697
1779,312062447220
1779,603692953999
1779,706817611739
1779,173880474985
1780,545713400043
1780,585576498293
1780,454429721680
1780,714710810500
1780,773950898203
1780,990488209177
1780,793415721035
1780,109572555178
1781,363922548487
1781,530646902136
1781,270594384807
1781,465235650943
1781,441922887826
1781,397043432967
1781,317382042608
1781,876096523587
1782,960628834625
1782,114880321948
1782,653407441999
1782,733542743503
1782,976145292077
1782,389012974209
1783,874920619209
1786,246171302493
1787,659511699455
1788,174230768907
1788,893714202179
1788,987076308015
1788,500187564523
1788,880833414303
1789,608901545527
1789,785626544020
1789,357827323083
1789,609741909950
1789,591371480916
1789,582309834294
1790,970954574173
1790,577104917617
1790,857358101005
1790,345491103782
1790,722963920570
1790,162056109828
1792,983805091425
1792,588138729261
1792,266493457409
1793,133121975725
1793,756547868780
1793,331022539222
1794,609312221133
1794,806644187688
1795,983671786048
1795,494850052310
1795,704006522738
1795,724652444446
1795,948265864889
1795,715317861232
1796,733509486062
1796,800625177656
1796,348374290970
1796,740382496354
1796,221260479628
1796,118222161765
1796,818171691943
1796,467090831353
1797,634940398089
1797,822716820680
1798,226015788368
1798,623207158604
1798,935231901398
1799,526771216168
1799,300160990263
1799,411943464590
1800,860556097896
1802,325121382738
1803,790228231758
1803,161264796534
1803,505227559991
1803,802613826197
1803,744189452019
1803,105129329798
1803,517266017417
1803,395791729378
1803,988492672041
1804,756194446388
1804,497118758856
1804,814560013107
1804,733176428269
1804,978707280745
1804,206453008384
1804,360940061046
1805,719174981942
1805,320612289764
1805,143675689322
1805,813826953946
1806,266089314725
1806,956784014714
1806,991131589878
1807,841674539743
1807,436253665590
1807,896889881948
1807,214521818762
1807,610858784193
1808,395395263970
1808,951491911314
1808,959479285501
1809,399214421459
1809,860851634819
1809,734126681371
1810,170031680432
1810,323476422043
1810,969638677494
1810,703953063659
1810,972360973815
1811,129546178847
1811,608501691280
1811,144323635458
1811,750222362734
1811,399660723179
1811,230165255681
1811,935959189346
1812,222328809803
1812,390940049343
1812,510367828491
1812,668540082739
1812,332248024494
1812,822356622400
1813,250839891658
1814,151267012121
1814,276662256483
1814,392309665722
1814,450028126204
1814,646343370613
1814,290376054816
1814,422089855177
1814,317155863384
1814,503988423489
1814,322537437077
1815,238257909113
1815,475814453971
1815,461790972522
1816,254415567743
1817,413752733417
1817,777152987494
1817,506542783284
1817,974373618520
1817,475007073255
1817,521726288288
1818,310402137187
1818,429820725037
1818,268965305331
1818,604698521539
1819,987483431232
1819,237232484980
1820,489270945613
1820,418617905554
1820,861709495921
1821,883838764067
1821,835823860186
1821,418858381188
1821,118808895824
1821,802170865133
1821,748088727309
1821,215853441356
1822,648522157080
1822,319728057909
1822,162761641133
1822,875148288186
1822,614892004300
1824,762263979782
1824,304377527970
1824,450558624075
1824,811618494438
1824,383353548614
1824,306491628460
1824,731415406933
1824,936564527389
1825,631344394702
1825,733390812814
1825,876549284817
1825,952937527324
1825,927011713429
1825,700298856213
1825,298394061195
1826,948514020864
1827,926849356097
1827,677689873836
1828,337555904536
1828,611636950695
1828,843111359639
1828,618113632321
1829,473035071975
1829,452551118725
1829,128509723242
1829,726870888889
1829,705329333960
1829,653349324946
1829,829375063816
1829,168918860176
1830,907284933814
1830,505190340820
1830,532512980864
1830,704924272814
1832,548980930315
1832,715495035368
1832,747196214559
1832,495833499118
1832,232246257945
1832,564007605208
1833,224346839056
1833,462686912243
1834,980062036500
1834,929352971206
1835,608158733899
1835,533918904868
1835,955268129724
1835,855743196277
1835,956369098500
1835,994167369448
1835,721139622924
1836,221760074268
1836,281844885301
1837,347010730099
1838,866167283756
1838,376658567322
1838,204785717778
1838,383424770514
1838,479091866847
1839,531620969305
1839,814062618998
1840,395126844975
1840,904270921585
1840,627394571449
1840,245351953048
1842,200705800916
1842,729468816687
1843,481743516507
1843,919413159728
1843,402896707437
1843,194506020721
1843,814206060716
1843,229715352983
1843,162404483125
1843,628429392294
1843,387959759423
1844,644535469198
1844,580337824356
1845,815675268358
1845,934259755700
1845,311551243621
1845,205323602582
1845,447032237109
1845,582604931069
1845,961521750037
1845,841678433308
1845,811675080858
1845,931026274091
1846,543642332342
1847,716833297260
1847,918178415952
1847,500380727575
1847,756121793494
1847,575154309661
1847,736436145090
1848,641676154286
1848,331996903903
1848,913256735160
1849,427923339908
1849,837299812938
1849,660543506704
1849,812726483164
1849,229624618925
1849,567461297620
1850,652803729262
1850,782395688505
1851,984509572339
1851,476992634632
1851,482330138472
1852,284155035620
1852,517020589865
1852,514839419147
1852,822591882604
1852,677652408897
1852,332111094897
1854,701042760892
1854,532445817722
1854,598257366031
1854,689665340858
1854,898086092198
1854,774986438245
1855,626359956003
1855,771440187044
1855,489680556917
1855,491922370375
1855,541461978693
1855,172998570028
1856,535223713479
1856,618993839472
1856,710933538432
1857,539833692119
1857,321043638834
1857,898035903463
1857,147518407366
1857,598239984265
1857,497838877712
1857,392960437083
1858,998660460654
1858,596172587185
1858,334404802828
1858,231433230169
1858,393947786201
1858,435929997890
1859,536908300152
1859,714546510354
1859,431026547747
1859,102891746678
1859,126224557973
1859,954299497517
1859,247422942098
1859,412651775517
1859,928823962063
1859,987914961144
1860,814991475751
1860,776023275724
1860,797514298966
1860,174936423437
1860,142110385391
1860,493670737787
1861,591301757379
1861,656758021578
1861,955005124209
1861,477401753754
1862,215997974086
1862,327182827944
1863,448408301151
1863,150489211396
1863,592948033721
1865,138696261779
1865,728874320146
1865,104533946305
1866,618658650484
1866,305579169878
1866,253338804294
1867,305452052535
1868,987923854512
1868,920712519631
1868,716275648275
1868,733010663311
1869,812129760176
1869,563573080900
1869,302426691933
1869,195200390548
1869,254036995988
1869,194310638709
1869,269210756848
1870,517134127418
1870,609922763109
